id,content
143,"예전에는 몰랐던 어른들의 세계를 하나둘 알아가면서 어른이 된 듯한 느
낌을 받으면서도, 한편으로는 여전히 아이의 세계에 속해 있는 데서 오는 정
서적 불안감도 큽니다. 어른과 아이 사이에 끼여 있는 듯한 느낌을 받으면서
감정적으로도 불안해합니다. 그래서 감정 기복도 크고, 감정 조절을 잘하지
못합니다.
무엇보다 또래 문화는 좀 더 집단적인 형태를 띱니다. 끼리끼리 모여 다
니기를 좋아하고, 팀으로 하는 놀이를 좋아하며, 친구들 사이의 유행을 무조
건 따르려 합니다. 이성에 대한 관심이 많아지면서 짝사랑을 경험하기도 합
니다. 완벽주의적인 성향을 보이며, 잘못했을 때 좌절하고 죄책감을 많이 느
낍니다. 이런 자신을 들키지 않기 위해 자신감이 없을 때 오히려 더 크게 떠
들고 까붑니다. 이렇게 감정을 위장하기도 하기 때문에 감정을 읽을 때 주의
깊게 살펴봐야 합니다.
초등학교 5~6학년의 경우 사춘기가 시작됩니다. 사춘기 때의 특성이 이"
144,"초등학교 5~6학년의 경우 사춘기가 시작됩니다. 사춘기 때의 특성이 이
때부터 나타나기도 하므로 더욱더 감정을 읽어주는 과정이 중요합니다. 워
낙 감정 기복이 심하고 불안정한 시기여서 감정을 읽어주기도 쉽지 않고, 섣
불리 조언을 하려 들었다가는 십중팔구 낭패를 보기 쉽습니다.
296
내 아이를 위한 감정코칭
PARTS 성장 시기에 따라 아이를 대하는 방법도 달라야 한다 297
감정코칭 놀이 POINT
만 8~11세 무렵
아이와의 놀이법
자연체험이 곧
훌륭한 놀이
⑤ 심부름놀이 : 가까운 슈퍼마켓에서 사올 물건의 목록을 적어주고 심부름을 시
키거나, 방 청소 등 간단한 집안일을 시키면 아이의 자신감을 향상시키는 데
도움이 됩니다.
⑥ 개성 키우기 놀이 : 자신의 취향이나 개성을 돋보이게 할 수 있는 액세서리 만
들기, 새로운 머리 모양과 옷 스타일 연출 등을 시도할 수 있게 합니다.
1 이는 이제 혼자서 입고, 씻고, 머리 감고, 밥을 먹을 수 있습니다. 스스로 할"
145,"1 이는 이제 혼자서 입고, 씻고, 머리 감고, 밥을 먹을 수 있습니다. 스스로 할
이수는 제일 자신 과 는 다 하지 만 아직도 부모의 사랑과 관심과 이
정 어린 스킨십을 필요로 하는 시기입니다. 어른들과 유연하게 대화도 하고, 절충과
타협도 할 줄 압니다. 자연과의 교감도 많아지고, 형제자매 간에 경쟁심과 협동심이
극대화됩니다. 혼자만의 공간을 원하기도 하고 외모나 몸에 대해 부쩍 관심이 늘어
나는 시기입니다.
① 세탁놀이: 소꿉놀이 차원을 벗어나 실제로 세탁물을 구분하여 세탁기에 돌리
는 방법을 가르쳐주면 잘할 수 있습니다.
② 자연관찰 놀이: 아이들은 자연 체험을 좋아하고 관찰하면서 즐거움을 느낍니
다. 주말이나 방학 때 망원경과 손전등 등을 준비하여 산이나 바다로 나가고,
캠핑, 낚시, 여행하는 것을 아주 즐거워합니다. 새, 물고기, 애완동물을 키우
거나 화초 가꾸기 등도 책임감을 키우고 정서를 교감하는 데 매우 도움이 됩
니다."
146,"거나 화초 가꾸기 등도 책임감을 키우고 정서를 교감하는 데 매우 도움이 됩
니다.
③ 일기 쓰기: 이 시기에는 일기를 쓰거나 자신만의 노트를 갖는 것이 좋습니다.
자기의 생각과 감정을 쓰는 것만으로도 감정이 차분히 정리됩니다.
④ 혼자 있기 : 방 한쪽 코너에 큰 박스로 개인 공간을 만들어주어 혼자 상상하고
그림을 그리거나 노래를 부를 수 있도록 해주면 좋아합니다. 특히 감정적으로
격할 때 잠시 호흡을 가다듬고 진정할 수 있는 공간이 필요합니다.
ㅣ놀이할 때 기억하세요!
미국 국립생태재단에서는 아동들이 '녹색 시간'을 매일 하루에 1시간씩 가질 것을 권장
합니다. 20년 전에 비해 요즘 아이들은 일주일에 7.5시간을 더 공부하는 데 쓰고, 자연
에서 보내는 시간은 2시간이나 줄었다고 합니다. 하지만 대자연 체험을 많이 한 아이들
이 더 건강하고 행복하며 영특합니다.
・이 시기에는 낙천성과 비관성이 대조됩니다. 비관적 성향을 가진 아이들은 나쁜 일이 자"
147,"・이 시기에는 낙천성과 비관성이 대조됩니다. 비관적 성향을 가진 아이들은 나쁜 일이 자
기 탓이며 영구불변할 것이고 다른 것에도 영향을 미친다고 생각하는 경향이 짙습니다.
이런 아이들은 우울증이나 학습된 무기력감을 많이 느낍니다. 반면 낙천적인 성향을 가
진 아이들은 상황이 달라지면 좋아질 것이라 생각하고, 자신을 탓하기보다 노력을 더 하
고자 하며, 한 가지 일이 잘못된다고 다른 일도 모두 망치는 것은 아니라고 봅니다. 낙
천성이나 긍정성도 학습될 수 있습니다. 감정을 수용, 경청, 공감해주면 이해받고 존중
받는 기분이 들면서 자연적으로 긍정성도 회복됩니다.
형제자매끼리 경쟁하거나 다투는 것은 흔한 일입니다. 이때 부모는 중재자 역할을 하기
보다 각각 한 명씩 감정코칭을 해주는 것이 필요합니다. 감정적으로 더 격한 쪽부터 하
되 다른 쪽에게 ""너에게도 말할 기회를 줄 테니 조금만 기다려주겠니?"" 하고 양해를 얻"
148,"되 다른 쪽에게 ""너에게도 말할 기회를 줄 테니 조금만 기다려주겠니?"" 하고 양해를 얻
는 것이 필요합니다. 그리고 감정코칭은 단독으로 하는 것이 효과적입니다.
•종교가 있는 가정에서는 대략 이 무렵에 교리 공부나 성경 읽기, 세례 받기 등을 통해
종교 활동에 규칙적으로 참여하게 하거나 영성성을 키워줍니다. 또한 명절이나 가족 생
일 등을 어떻게 의미 있게 보낼지 가족이 함께 상의하여 '함께 만드는 우리 집 문화' 를
공유하는 것도 좋습니다.
298
내 아이를 위한 감성코
EMOTION COACHING
질풍노도의 사춘기,
공감 또 공감이 필요하다
부모로선 그 어느 때보다 아이의 기분을 살피고 올바른 방향으로 나갈 수
있도록 이끌어주는 것이 힘들겠지만 사춘기 때의 감정코칭은 더더욱 중요
합니다. 이 시기를 어떻게 보내느냐에 따라 아이의 인생이 판이하게 달라질
수 있기 때문입니다.
사춘기는 아이와 부모 모두를 힘들게 만드는 시련의 시기입니다. 아이는 아"
149,"사춘기는 아이와 부모 모두를 힘들게 만드는 시련의 시기입니다. 아이는 아
이대로 심각하게 자아를 고민합니다. 나는 누구인가?, 나는 무엇을 하고
싶은가? 등의 질문을 끊임없이 스스로에게 던지며 자아를 찾는 고행을 시
작합니다. 사춘기에 접어들기 전에는 너무나도 당연하게 생각했던 것들을
부정하며 혼란에 빠지기도 합니다.
이런 사춘기 아이를 바라보는 부모도 당혹스럽기는 마찬가지입니다. 초
등학교 때까지는 간혹 반항은 했지만 그래도 대부분은 부모가 하라는 대로
움직이던 아이가 본격적으로 반기를 들기 때문입니다. 변덕스럽기도 이루
말할 수 없습니다. 수시로 기분이 바뀌어 어느 장단에 춤을 춰야 할지 모를
지경입니다. 예민할 대로 예민해진 아이의 눈치를 살피느라 부모도 숨이 막
힙니다.
청소년의 알 수 없는 행동, '뇌' 때문이다
""현재 슈퍼에 가서 참기름 사고, 오는 길에 문방구에 들러 편지봉투 하나
만 사다줘.""
심부름을 시키면 초등학교 때처럼 냉큼 일어나지도 않지만 기꺼이 심부"
150,"만 사다줘.""
심부름을 시키면 초등학교 때처럼 냉큼 일어나지도 않지만 기꺼이 심부
름을 가도 제대로 하는 경우가 드뭅니다. 참기름만 달랑 사가지고 오든지,
문방구에서 편지봉투만 사고는 의기양양하게 돌아옵니다. 어이가 없어 ""아
니, 그새 까먹었냐?"" 하고 한마디 하면, 아이는 당장 씩씩거리며 난리가 나
겠지요.
부모로서는 이해할 수가 없습니다. 어린아이도 아닌데 금방 이야기한 것
을 잊어버리고 겨우 심부름 한 가지만 하고 오는지 도통 납득이 가지 않습니
다. 혹시 일부러 한 귀로 듣고 한 귀로 흘리는 것은 아닌지 의심스럽기까지
합니다.
하지만 이 시기의 아이들이 일부러 이러는 것은 아닙니다. 청소년의 뇌가
그렇게 만드는 것입니다. 청소년의 뇌는 아동의 뇌나 어른의 뇌와는 다릅니
다. 생각하고 판단하는 뇌는 '전두엽' 입니다. 1990년대 중반까지만 해도 전
두엽은 13~14세에 어느 정도 틀이 잡히고, 이후는 단지 경험이 누적될 뿐이
300 내 아이를 위한 감정코칭"
151,"300 내 아이를 위한 감정코칭
PART 5 성장 시기에 따라 아이를 대하는 방법도 달라야 한다 301
라고 보았습니다. 그런데 최근 전두엽이 사춘기에 대대적인 리모델링에 들
어간다는 사실이 밝혀졌습니다. 13~14세 때까지 어느 정도 발달했던 전두
엽이 새롭게 재구축된다는 얘기입니다.
리모델링을 하는 건물을 들여다보면 사춘기의 뇌가 어떤 모양일지 짐작
할 수 있습니다. 리모델링을 하는 동안 건물은 엉망진창입니다. 여기저기 건
축 자재들이 널려져 있고, 리모델링을 하느라 군데군데 부서진 곳이 많습니
다. 두뇌 전선은 당연히 이어져 있지 않아 리모델링을 마치기 전까지는 다면
적인 생각을 하기 어렵습니다. 그래서 판단하거나 우선순위를 정하거나 미
리 예측해 계획을 세우는 등의 일을 어려워합니다. 이런 상태가 바로 청소년
의 뇌입니다. 그러니 한 번에 한 가지라도 처리하는 것이 다행이라 생각해야
합니다.
어른들이 이해할 수 없는 청소년들의 엉뚱한 행동은 대부분 전두엽이 한창"
152,"합니다.
어른들이 이해할 수 없는 청소년들의 엉뚱한 행동은 대부분 전두엽이 한창
리모델링 중이기 때문에 나타납니다. 청소년들의 전두엽은 어떤 의미에선 초
등학생의 전두엽만도 못합니다. 초등학생의 전두엽은 비록 간단한 생각과 판
단을 할 수 있는 수준이지만 공사중은 아니어서 안정감이 있습니다. 적어도
학교에 늦지 않게 가야 하고, 선생님 말씀을 잘 들어야 하며, 숙제를 해야 한
다는 것쯤은 이성적으로 압니다.
하지만 청소년의 전두엽은 전선이 채 연결되지도 않은 어수선한 상태라
이성적 판단이 더 어렵습니다. 그런데도 어른들은 청소년의 체격이 이미
어른만큼이나 크고 성숙해 보인다고 판단력도 성숙할 것이라 착각합니다.
몸은 이미 어른만큼 컸으니 당연히 생각도 어른만큼 할 수 있다고 믿지만
두뇌는 아직 미완성이라는 뜻입니다. 청소년과의 갈등은 대부분 이런 오해
에서 비롯됩니다. 따라서 청소년의 뇌를 이해하기만 해도 청소년의 행동을
한결 이해하기 쉬워집니다."
153,"한결 이해하기 쉬워집니다.
'감정의 뇌'가 전두엽 확대 리모델링을 주관한다
초등학교 4~5학년까지 형성된 전두엽은 아파트로 치면 약 20평 정도입니
다. 학교와 집을 오가며 숙제하고, 약속을 지키고, 심부름을 할 수 있는 정
도의 능력을 갖춘 것입니다. 하지만 이 정도로는 어른들의 복잡다단한 정
치, 경제, 사회, 문화, 인간관계를 처리하기 어렵습니다. 그래서 청소년기
에 대대적인 확장 공사를 하는 것입니다.
청소년기에 어떻게 리모델링을 하느냐에 따라 30평짜리 집도 될 수 있고,
50~60평짜리도 될 수 있으며, 100평짜리도 될 수 있습니다. 이왕 리모델
링을 하는 것이라면 널찍하고 튼튼한 건물로 만드는 게 좋습니다.
이때는 두뇌의 회백질이 1년에 두 배로 늘 정도로 매일 새로운 뉴런이 생
성되었다가 경험으로 강화된 것은 남고 사용하지 않은 뉴런은 소멸합니다.
그러니까 양질의 좋은 경험을 긍정적으로 강화하면 널찍하고 튼튼한 집을"
154,"그러니까 양질의 좋은 경험을 긍정적으로 강화하면 널찍하고 튼튼한 집을
지을 수 있는 것입니다. 평균 수명 100세 시대가 코앞에 다가왔습니다. 지금
청소년들은 최소 50년에서 길게는 80년을 더 살아야 하니, 앞으로의 인생을
즐겁고 쾌적하게 살려면 제대로 리모델링을 해야만 합니다.
그러기 위해서는 좋은 재료가 필요합니다. 좋은 재료는 양질의 다양한 경
힘을 통해 구할 수 있습니다. 학교 공부뿐 아니라 좋은 책을 읽고 영화를 보
거나 여행을 하거나 새로운 문화를 체험하는 것 등은 모두 청소년기에 해보
302
내 아이를 위한 감정코칭
PART 5 성장 시기에 따라 아이를 대하는 방법도 달라야 한다 303
면 좋은 경험입니다. 여러 사람을 만나 다양한 생각을 나누고, 함께 어우러
져 사는 모습을 경험하는 것도 중요합니다. 그런 의미에서 동아리 활동을 하
거나 봉사활동을 하거나 각종 캠프에 참여하는 것도 좋습니다.
무엇보다 중요한 것은 이러한 다양한 경험을 할 때 긍정적인 감정으로 해"
155,"무엇보다 중요한 것은 이러한 다양한 경험을 할 때 긍정적인 감정으로 해
야 한다는 점입니다. 억지로 공부하고, 무서운 기합과 꾸지람을 받아가며 운
동을 해야 한다거나, 콩쿠르나 경시대회에서 낙선한 부끄러움과 패배감의
경험이 결부되어 기억된다면, 훗날 비슷한 상황이 오면 도피하고 싶고 꺼려
지며 스트레스를 받게 됩니다. 특히 청소년기에는 전두엽이 미숙한 반면 감
정의 뇌는 매우 활성화되어 있습니다. 그래서 더욱 공포, 불안, 수치심, 죄책
감 등의 심리적 상처에 노출되기 쉽고 취약합니다.
갓 태어난 아기의 뇌에는 약 1천억 개의 뉴런(신경세포)이 있습니다. 이 뉴
런은 감각적인 경험을 해야 비로소 기지개를 켜고 활동을 시작합니다. 다양
한 경험을 통해 자극을 받으면 뉴런은 신경세포가 다른 신경세포와 접촉하
는 '시냅스'라는 곳에 연결되면서 활동이 시작됩니다.
1천억 개의 뉴런을 활성화시키려면 그만큼 충분한 자극이 필요합니다."
